headline,section,locations,word_count,snippet,source,subjects,url,date,type,id
"Long Viewed as Safe From Slumps, Las Vegas Finally Feels the Recession",U.S.,"[u'LAS VEGAS (NEV)', u'ATLANTIC CITY (NJ)']",1367,"For some time Las Vegas has purveyed an escapist world of fantasy and gambling and a view of itself as largely resistant to national recessions.   Now, the recession has finally hit the Strip, just as it has Atlantic City in New Jersey. There are ...",The New York Times,"[u'RECESSION AND DEPRESSION', u'CASINOS', u'ECONOMIC CONDITIONS AND TRENDS', u'NYTRAVEL']",http://www.nytimes.com/1992/01/02/us/long-viewed-as-safe-from-slumps-las-vegas-finally-feels-the-recession.html,1/2/92,News,4fd1abc28eb7c8105d6caaa8
"For President, Help in Tokyo; Intent of the Japanese Is to Bolster a Friend",World; Front Page; Washington,[u'JAPAN'],1009,President Bush's trip to Japan next week has turned into a messy confrontation over trade and a major test for Prime Minister Kiichi Miyazawa. But Japanese leaders also hope to make the trip at least look like a success for an American President v...,The New York Times,"[u'UNITED STATES INTERNATIONAL RELATIONS', u'INTERNATIONAL TRADE AND WORLD MARKET', u'PUBLIC OPINION', u'PROTECTIONISM (TRADE)', u'ELECTION ISSUES', u'TRAVEL, PERSONAL', u'PRESIDENTIAL ELECTION OF 1992']",http://www.nytimes.com/1992/01/02/world/for-president-help-in-tokyo-intent-of-the-japanese-is-to-bolster-a-friend.html,1/2/92,An Analysis; News Analysis,4fd19dc08eb7c8105d6b055c
Investors' Hopes Overseas Shaded by Doubt,Business,[],1608,"The professionals who spend their time pondering foreign stock markets say that on balance they are optimistic about 1992.   But their optimism, bolstered by an end-of-the-year rally, is tempered by the underlying economic outlook, especially unce...",The New York Times,"[u'ECONOMIC CONDITIONS AND TRENDS', u'STOCKS AND BONDS']",http://www.nytimes.com/1992/01/02/business/dissonant-messages-investors-hopes-overseas-shaded-by-doubt.html,1/2/92,News,4fd19dc08eb7c8105d6b055b
Low Rates Expected to Continue for Bonds,Business,[],1170,Credit market analysts and economists say the precipitous decline in short-term interest rates engineered by the Federal Reserve Board over the last 18 months should begin to pay some dividends for the economy in the second half of this year.    F...,The New York Times,"[u'UNITED STATES ECONOMY', u'CREDIT']",http://www.nytimes.com/1992/01/02/business/dissonant-messages-low-rates-expected-to-continue-for-bonds.html,1/2/92,News,4fd1b1fb8eb7c8105d6d4ce3
"Overhauling Services: The Long, Painful Process -- A Special Report; Employment in Service Industry, Impetus to Boom in 80's, Falters",Front Page; Business,[],2677,"For decades, banks, fast-food restaurants, hospitals, law firms, retail chains and governments -- the so-called service sector -- have been the engine that powered the great American job machine. In the 1980's, when services added a stunning 21 mi...",The New York Times,"[u'SERVICE INDUSTRIES', u'SURVEYS AND SERIES', u'UNITED STATES ECONOMY', u'LAYOFFS (LABOR)']",http://www.nytimes.com/1992/01/02/business/overhauling-services-long-painful-process-special-report-employment-service.html,1/2/92,Special Report,4fd19dc08eb7c8105d6b055a
"Foreign Affairs; Japan, Jobs and Baloney",Opinion,[u'JAPAN'],701,"President Bush says his trip to Japan next week is about ""jobs, jobs, jobs.""   But even to a tin ear that sounds like politics, politics, politics....",The New York Times,"[u'ELECTIONISSUES', u'INTERNATIONAL TRADE AND WORLD MARKET', u'PROTECTIONISM (TRADE)', u'TRAVEL, PERSONAL', u'PRESIDENTIAL ELECTION OF 1992']",http://www.nytimes.com/1992/01/03/opinion/foreign-affairs-japan-jobs-and-baloney.html,1/3/92,Op-Ed,4fd1afd48eb7c8105d6d06f6
TV Weekend; A Time Capsule's Messages to Posterity,Arts,[],1144,"""The Class of the 20th Century,"" the 12-part series that begins on Sunday at 8 P.M. on the Arts & Entertainment Network, is billed as ""a kaleidoscopic view of the 20th century, as seen through the eyes of people who helped shape it."" The agglomera...",The New York Times,[u'TELEVISION'],http://www.nytimes.com/1992/01/03/arts/tv-weekend-a-time-capsule-s-messages-to-posterity.html,1/3/92,Review,4fd1abbd8eb7c8105d6ca6ab
Market Place; A Very Stingy Year for Dividends,Business,[],921,"The year just ended was in some ways the worst on record in terms of dividend actions, with fewer companies providing good news for shareholders than at any time since comparable figures began to be compiled in 1955, the Standard & Poor's Corporat...",The New York Times,"[u'STATISTICS', u'DIVIDENDS', u'STOCKS AND BONDS']",http://www.nytimes.com/1992/01/03/business/market-place-a-very-stingy-year-for-dividends.html,1/3/92,News,4fd1cdc98eb7c8105d7050f7
BUSINESS DIGEST,Business,[],579,"COMPANIES    The results of the holiday selling season began trickling out, with most results in line with analysts' expectations. But Toys ""R"" Us reported better-than-expected sales gains, causing a stampede among investors to buy its stock, whic...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1992/01/03/business/business-digest-693692.html,1/3/92,Summary,4fd19dba8eb7c8105d6b00d7
Cold War Static On Fiber Optics,Opinion,"[u'COMMONWEALTH OF INDEPENDENT STATES', u'UNITED STATES']",618,"In a hangover of the cold war, the Bush Administration is continuing an embargo on the sale of sophisticated telecommunications technology to the former Soviet Union. This misguided policy prevents American companies from helping the Russians when...",The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'TELECOMMUNICATIONS', u'FIBER OPTICS', u'EMBARGOES']",http://www.nytimes.com/1992/01/04/opinion/cold-war-static-on-fiber-optics.html,1/4/92,Op-Ed,4fd1d4558eb7c8105d71158b
"Dow Up 29, Past 3,200",Business,[],844,"The stock market rally steamed further into uncharted territory yesterday, shoving the Dow Jones industrial average through the 3,200 level for the first time. Just a week after passing 3,100, the Dow closed at 3,201.48, up 29.07 points.   Posting...",The New York Times,"[u'RECORDS AND ACHIEVEMENTS', u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE', u'STOCK PRICES AND TRADING VOLUME']",http://www.nytimes.com/1992/01/04/business/dow-up-29-past-3200.html,1/4/92,News,4fd1b2ad8eb7c8105d6d5e38
6 EX-SOVIET STATES GAIN U.S. SUPPORT FOR TIE TO LENDERS,World; Washington,"[u'COMMONWEALTH OF INDEPENDENT STATES', u'RUSSIA', u'UKRAINE', u'ARMENIA', u'KYRGYZSTAN (FORMERLY KIRGHIZIA)', u'KAZAKHSTAN', u'BELARUS (FORMERLY BYELORUSSIA)']",1301,"The Bush Administration, in a policy switch aimed at more quickly assisting the economic transformation of Russia and five other former Soviet republics, urged today that they be admitted to full membership in the International Monetary Fund and W...",The New York Times,"[u'UNITED STATES INTERNATIONAL RELATIONS', u'CREDIT', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1992/01/04/world/6-ex-soviet-states-gain-us-support-for-tie-to-lenders.html,1/4/92,News,4fd1abbc8eb7c8105d6ca620
Your Money; Help for Workers Posted Overseas,Business,[],776,"WITH the economic integration of Western Europe this year and the remarkable drive by Eastern Europe toward a market economy, American companies are increasing their presence abroad. But people who assume that a transfer to Brussels is like a move...",The New York Times,"[u'FOREIGN LABOR', u'LABOR', u'EXECUTIVES AND MANAGEMENT', u'FOREIGN BANK ACCOUNTS', u'BANKS AND BANKING']",http://www.nytimes.com/1992/01/04/business/your-money-help-for-workers-posted-overseas.html,1/4/92,News,4fd19ee18eb7c8105d6b2162
President Is Installed At Economists Group,Business,[],526,"William Vickrey, a grand old man of public finance whose avant-garde ideas have influenced economists since the late 1930's, has become the new president of the 20,000-member American Economics Association.   Mr. Vickrey, 78 years old, a professor...",The New York Times,[],http://www.nytimes.com/1992/01/04/business/business-people-president-is-installed-at-economists-group.html,1/4/92,Biography,4fd19dba8eb7c8105d6b0056
REACHING FOR THE GOOD LIFE IN VIETNAM,Magazine,[u'VIETNAM'],4787,"Lam Van lives the Vietnamese good life selling shiny new Dreams. Honda Dreams -- 8.5-horsepower, $2,000 motorbikes manufactured in Thailand -- are the most coveted status symbol on the streets of Saigon, the bustling, hustling Vietnamese metropoli...",The New York Times,"[u'POLITICS AND GOVERNMENT', u'ECONOMIC CONDITIONS AND TRENDS', u'FREEDOM AND HUMAN RIGHTS']",http://www.nytimes.com/1992/01/05/magazine/reaching-for-the-good-life-in-vietnam.html,1/5/92,News,4fd1b1fa8eb7c8105d6d4baf
Mutual Funds; Strategies for a New Ball Game,Business,[],778,"After a banner year, when the average stock fund rose 30.7 percent, mutual fund investors may wonder where to go from here.   The outlook is not so bright for 1992. Most experts predict a less-than-robust economic recovery that slows investment re...",The New York Times,"[u'INVESTMENT STRATEGIES', u'FORECASTS', u'MUTUAL FUNDS', u'STOCKS AND BONDS']",http://www.nytimes.com/1992/01/05/business/mutual-funds-strategies-for-a-new-ball-game.html,1/5/92,News,4fd1b2b08eb7c8105d6d6092
"In the Region: Connecticut and Westchester; Amid Recession, a Recovery for Shelton",Real Estate,[u'SHELTON (CONN)'],1053,"TWO years ago, the vacancy rate for Shelton's six million square feet of office and industrial buildings was 37 percent, the highest in Fairfield County.    This was a result of a building spree that began in the late 70's, when the city courted d...",The New York Times,[u'OFFICE BUILDINGS'],http://www.nytimes.com/1992/01/05/realestate/in-the-region-connecticut-and-westchester-amid-recession-a-recovery-for-shelton.html,1/5/92,News,4fd1b3688eb7c8105d6d7346
"Welcome: Foreign Businesses, and Jobs",New York and Region,[u'WESTCHESTER COUNTY (NY)'],1075,"AS the economy sags, a new psychological syndrome -- resentment of foreign companies -- has emerged. On the other hand, foreign companies are welcomed because they provide jobs.   There is no evidence in Westchester of hostility toward foreign com...",The New York Times,"[u'LABOR', u'FOREIGN INVESTMENTS IN US', u'CORPORATIONS', u'ECONOMIC CONDITIONS AND TRENDS', u'AWARDS, DECORATIONS AND HONORS']",http://www.nytimes.com/1992/01/05/nyregion/welcome-foreign-businesses-and-jobs.html,1/5/92,News,4fd1b2b08eb7c8105d6d608b
World Markets; The Strange Appeal of a Slowdown,Business,[],849,"The pace of investment by those who helped to discover the world's emerging stock markets is slowing down because many of the great bargains, like Latin America, have already been well mined.   According to a survey by Kleiman International Consul...",The New York Times,"[u'PENSION FUNDS', u'PENSIONS', u'INSTITUTIONAL INVESTORS', u'STOCKS AND BONDS']",http://www.nytimes.com/1992/01/05/business/world-markets-the-strange-appeal-of-a-slowdown.html,1/5/92,News,4fd1d4938eb7c8105d71210e
Business Diary/December 29 - January 3,Business,[],1799,ECONOMY   Mr. Bush's Road Show Hits the Pacific...,The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1992/01/05/business/business-diary-december-29-january-3.html,1/5/92,Summary,4fd1d4938eb7c8105d712106
Abroad at Home; Metaphor For Failure,Opinion,"[u'JAPAN', u'UNITED STATES']",691,"President Bush's visit to Japan this week, with his entourage of business executives, is a metaphor for what ails America. There in a neat package are symbols of corporate failure, social division and lame political response.   The most prominent ...",The New York Times,"[u'AUTOMOBILES', u'LABOR', u'EXECUTIVES AND MANAGEMENT', u'INTERNATIONAL TRADE AND WORLD MARKET', u'UNITED STATES ECONOMY', u'WAGES AND SALARIES', u'ECONOMIC PLANNING']",http://www.nytimes.com/1992/01/05/opinion/abroad-at-home-metaphor-for-failure.html,1/5/92,Op-Ed,4fd1cdcc8eb7c8105d7053e6
Usual Suspects; Blaming Japan Has Its Risks; So Does Bush's Visit to Tokyo,Week in Review,"[u'JAPAN', u'UNITED STATES']",1125,"EVEN by the rigorous standards of an American election year, Tokyo is a long way to go to try to win votes back home. But in his three-day visit this week to Japan, President Bush will be doing precisely that, prodding the Japanese to open their m...",The New York Times,"[u'AUTOMOBILES', u'INTERNATIONAL TRADE AND WORLD MARKET', u'UNITED STATES ECONOMY']",http://www.nytimes.com/1992/01/05/weekinreview/usual-suspects-blaming-japan-has-its-risks-so-does-bush-s-visit-to-tokyo.html,1/5/92,News,4fd19dbd8eb7c8105d6b0327
Searching for Revival Signs In Oil Prices,Business,[],512,"As the United States enters 1992, the signs of economic revival are clearly visible on Wall Street, where stock prices regularly hit new highs.   Unfortunately, that completes the list of places where strength seems especially visible. Manufacturi...",The New York Times,"[u'OIL (PETROLEUM) AND GASOLINE', u'STOCKS AND BONDS']",http://www.nytimes.com/1992/01/05/business/market-watch-searching-for-revival-signs-in-oil-prices.html,1/5/92,News,4fd19ee58eb7c8105d6b2433
BUSH TO PROPOSE INCOME TAX CREDIT FOR HEALTH COSTS,Health; U.S.,[u'UNITED STATES'],1331,"In his budget request to Congress later this month, President Bush intends to propose tax credits to help people buy health insurance, further cuts in military spending and major new restrictions on the payment of Government benefits to the afflue...",The New York Times,"[u'CAPITAL GAINS TAX', u'HEALTH INSURANCE', u'TAX CREDITS', u'HOUSING', u'FINANCES', u'INVESTMENT TAX CREDIT', u'FEDERAL TAXES (US)', u'MEDICINE AND HEALTH', u'BUDGETS AND BUDGETING', u'UNITED STATES ARMAMENT AND DEFENSE']",http://www.nytimes.com/1992/01/05/us/bush-to-propose-income-tax-credit-for-health-costs.html,1/5/92,News,4fd19dbd8eb7c8105d6b0325
BATTERED INDUSTRIES Picking Up the Pieces in Six Struggling Business Sectors; Automobiles: What Detroit Car Makers Can Do While Waiting for the Recovery,Business,[],381,"The huge cutbacks announced by the General Motors Corporation just before Christmas capped what had already been a grim year for the American auto makers, and 1992 does not look much brighter.   After layoffs, plant closings and other cost-cutting...",The New York Times,"[u'AUTOMOBILES', u'FORECASTS']",http://www.nytimes.com/1992/01/06/business/battered-industries-picking-up-pieces-six-struggling-business-sectors.html,1/6/92,News,4fd1b0e88eb7c8105d6d25f8
Russians Urged to Act Fast,Business; Washington,"[u'RUSSIA (RUSSIAN REPUBLIC)', u'COMMONWEALTH OF INDEPENDENT STATES', u'EASTERN EUROPE', u'UNION OF SOVIET SOCIALIST REPUBLICS (USSR)']",1012,"Leading American economists are advising Russia and the other former Soviet republics to move more swiftly than Eastern Europe has in tackling economic changes, especially as they attempt to sell off 45,000 state-owned factories to private owners....",The New York Times,"[u'UNITED STATES INTERNATIONAL RELATIONS', u'FOREIGN AID', u'PRIVATIZATION OF INDUSTRY']",http://www.nytimes.com/1992/01/06/business/russians-urged-to-act-fast.html,1/6/92,News,4fd1b2ad8eb7c8105d6d5e58
"The Quandary in Japan; Bush Will Be Given Concessions on Trade, But Not the Broad Changes the U.S. Wants",Front Page; Business,[u'JAPAN'],1019,"For weeks, Japanese newspapers have been filled with reports of trade concessions Japan will offer President Bush on his visit this week, most of them aimed at increasing Japanese imports of American autos.   But for all the expected promises, the...",The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'PROTECTIONISM (TRADE)']",http://www.nytimes.com/1992/01/06/business/quandary-japan-bush-will-be-given-concessions-trade-but-not-broad-changes-us.html,1/6/92,An Analysis; News Analysis,4fd1b0e88eb7c8105d6d25f1
"In Japan's View, U.S. Car Companies Should Be Blaming Only Themselves",U.S.,[u'JAPAN'],1614,"When President Bush and the chairmen of General Motors, Ford and Chrysler arrive Tuesday to cite the dismal sales of American cars here as a symbol of what is wrong with Japan, they may meet a rude surprise: Tokyo is preparing to cite the same exa...",The New York Times,"[u'AUTOMOBILES', u'INTERNATIONAL TRADE AND WORLD MARKET', u'PUBLIC OPINION']",http://www.nytimes.com/1992/01/06/us/in-japan-s-view-us-car-companies-should-be-blaming-only-themselves.html,1/6/92,News,4fd1b2ad8eb7c8105d6d5e5a
BUSINESS DIGEST,Business,[],542,"Repairing Battered Industries    Some leading American industries were left reeling last year, from autos and real estate to retailing and banking. As top managers seek to repair the damage, an informal survey of some hard-hit industries found lit...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1992/01/06/business/business-digest-577492.html,1/6/92,News,4fd19dba8eb7c8105d6b006d
"Brady, on Bush Trip, Expected to Press Tokyo",World; Washington,"[u'JAPAN', u'UNITED STATES']",446,"Japan's Finance Minister made a surprise announcement today that Treasury Secretary Nicholas F. Brady would accompany President Bush on his visit here, which begins Tuesday. The announcement caused speculation that he might press Japan for financi...",The New York Times,"[u'UNITED STATES INTERNATIONAL RELATIONS', u'INTERNATIONAL TRADE AND WORLD MARKET', u'UNITED STATES ECONOMY', u'TRAVEL, PERSONAL']",http://www.nytimes.com/1992/01/07/world/brady-on-bush-trip-expected-to-press-tokyo.html,1/7/92,News,4fd1b0ee8eb7c8105d6d2ac2
Auto Sales Fell 11.2% Last Year,Business,[u'UNITED STATES'],1003,"United States auto sales ended 1991 on a positive note, but the upturn capped the weakest year since 1983 and one in which the industry performed far worse than many experts had predicted. In addition, the Big Three auto makers relinquished a larg...",The New York Times,"[u'SALES', u'AUTOMOBILES', u'TRUCKS AND TRUCKING']",http://www.nytimes.com/1992/01/07/business/auto-sales-fell-11.2-last-year.html,1/7/92,News,4fd1d4948eb7c8105d7121c4
Trade Discord Persists as Bush Arrives in Japan,World; Front Page; Washington,"[u'JAPAN', u'UNITED STATES']",1189,"President Bush began his visit to Japan today in an atmosphere of contention and confusion, with negotiators for the United States and Japan in sharp disagreement over an American demand for Japan to buy more American automobiles and parts.   At i...",The New York Times,"[u'UNITED STATES INTERNATIONAL RELATIONS', u'AUTOMOBILES', u'INTERNATIONAL TRADE AND WORLD MARKET', u'TRAVEL, PERSONAL']",http://www.nytimes.com/1992/01/07/world/trade-discord-persists-as-bush-arrives-in-japan.html,1/7/92,News,4fd1abc18eb7c8105d6ca98e
BUSINESS DIGEST,Business,[],578,"The Economy    U.S. auto sales finished 1991 on a positive note, as expected, capping the weakest year since 1983. Sales of U.S.-made cars and light trucks rose 7.7 percent in the Dec. 21-31 period but were off 11.2 percent for the year.  [ Page D...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1992/01/07/business/business-digest-428592.html,1/7/92,Summary,4fd1abc18eb7c8105d6ca994
"On Japan Leg of Journey, Bush's Stakes Are High",World; Washington,[u'JAPAN'],819,"President Bush arrived in Japan today for four days of politically freighted trade talks, hoping to cap a four-nation sweep of the Western Pacific with concessions from Tokyo that will appear, at least, to prop up America's slumping economy.   Mr....",The New York Times,"[u'JAPAN-INTERNATIONAL RELATIONS-US', u'UNITED STATES INTERNATIONAL RELATIONS', u'INTERNATIONAL TRADE AND WORLD MARKET', u'ELECTION ISSUES', u'TRAVEL, PERSONAL', u'PRESIDENTIAL ELECTION OF 1992']",http://www.nytimes.com/1992/01/07/world/on-japan-leg-of-journey-bush-s-stakes-are-high.html,1/7/92,News,4fd1b2b18eb7c8105d6d611c
A Winning Year for Stock Funds,Business,[u'UNITED STATES'],697,"With a striking 8.7 percent price jump in the final 11 days of December, stock mutual funds posted a yearly gain of 36 percent in 1991, their best since 1967.   In contrast to 1990, when they lost 6.3 percent of their value, stock funds were brawn...",The New York Times,"[u'MUTUAL FUNDS', u'STOCKS AND BONDS']",http://www.nytimes.com/1992/01/07/business/a-winning-year-for-stock-funds.html,1/7/92,News,4fd1b2b18eb7c8105d6d6126
Review/Television; Loss of a Job Summons The Specter of Poverty,,[],521,"Tonight Bill Moyers focuses on people who do not have the luxury of seeing the big picture when it comes to global economics. For these workers in Milwaukee, the flight of factories to other countries has meant unemployment or jobs that do not pay...",The New York Times,"[u'REVIEWS', u'TELEVISION']",http://www.nytimes.com/1992/01/08/news/review-television-loss-of-a-job-summons-the-specter-of-poverty.html,1/8/92,Review,4fd1ac158eb7c8105d6cb25e
Market Place; Junk-Bond and Mark Funds Excel,Business,[u'GERMANY'],1489,"Last year was a strong one for bond funds, particularly for those invested in high-yield junk bonds. In the fourth quarter, however, the best-performing funds were those that invested in the Deutsche mark and in long-term domestic securities.   Fi...",The New York Times,"[u'MUTUAL FUNDS', u'BOND PRICES AND TRADING VOLUME', u'STOCKS AND BONDS', u'CORPORATE BONDS']",http://www.nytimes.com/1992/01/08/business/market-place-junk-bond-and-mark-funds-excel.html,1/8/92,News,4fd1d4598eb7c8105d711891
NEWS SUMMARY,New York and Region,[],914,"INTERNATIONAL A2-11 TRADE TALKS WITH JAPAN BOG DOWN     On the first day of President Bush's visit, Tokyo announced incentives to make it easier for American companies to sell goods in Japan. But the package fell short of American demands, and tal...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1992/01/08/nyregion/news-summary-765492.html,1/8/92,Summary,4fd1afd98eb7c8105d6d099f
BUSINESS DIGEST,Business,[],574,"International    The Japanese Government announced a host of incentives to make it easier for American companies to export their goods, seeking to demonstrate its willingness to take concrete steps to reduce its growing trade surplus with the U.S....",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1992/01/08/business/business-digest-869392.html,1/8/92,Summary,4fd1b0ed8eb7c8105d6d2a04
Hardships the Job Numbers Miss,Business,[],1767,"The United States unemployment rate is officially 6.8 percent today. But economists are now saying that this figure considerably underestimates the real number. They warn that the current unemployment figure, influential in gauging the nation's ec...",The New York Times,"[u'STATISTICS', u'UNEMPLOYMENT AND JOB MARKET', u'LABOR', u'UNITED STATES ECONOMY', u'WAGES AND SALARIES', u'CONSULTANTS', u'TEMPORARY EMPLOYMENT']",http://www.nytimes.com/1992/01/08/business/hardships-the-job-numbers-miss.html,1/8/92,News,4fd1a8b78eb7c8105d6c4c5f
JAPAN ANNOUNCES A HOST OF STEPS TO AID U.S. TRADE,Front Page; U.S.; Washington,[u'JAPAN'],1234,"Seeking to demonstrate its willingness to take concrete steps to reduce its growing trade surplus with the United States, the Japanese Government late on Tuesday announced a host of incentives to make it easier for American companies to export the...",The New York Times,"[u'SALES', u'AUTOMOBILES', u'JAPAN-INTERNATIONAL RELATIONS-US', u'UNITED STATES INTERNATIONALRELATIONS', u'INTERNATIONAL RELATIONS', u'STANDARDS AND STANDARDIZATION', u'TAX CREDITS', u'INTERNATIONAL TRADE AND WORLDMARKET', u'BALANCE OF PAYMENTS AND TRADE', u'TRAVEL, PERSONAL']",http://www.nytimes.com/1992/01/08/us/japan-announces-a-host-of-steps-to-aid-us-trade.html,1/8/92,News,4fd1abc08eb7c8105d6ca92b
Dow Up 4.70 In Resuming Its Advance,Business,[],673,"After a one-day pause, the stock market resumed its daily record-setting yesterday, as investors, unable to find better returns elsewhere, continued to beat a path to equities. The Dow Jones industrial average rose 4.70 points, to 3,204.83, its se...",The New York Times,"[u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE', u'STOCK PRICES AND TRADING VOLUME']",http://www.nytimes.com/1992/01/08/business/dow-up-4.70-in-resuming-its-advance.html,1/8/92,News,4fd1b0ed8eb7c8105d6d2a06
Many Electronics Makers Avoid Recession's Brunt,Business,[],1039,"As the consumer electronics industry meets today at a mammoth semiannual show here, the nation's purveyors of color television sets, videocassette recorders, car stereos and cellular telephones can look back at 1991 as a year in which they escaped...",The New York Times,[u'ELECTRONICS'],http://www.nytimes.com/1992/01/09/business/many-electronics-makers-avoid-recession-s-brunt.html,1/9/92,News,4fd1ac148eb7c8105d6cb132
