headline,section,locations,word_count,snippet,source,subjects,url,date,type,id
Outlook '94; Contrarians Take Heart,Business,[],488,"The optimistic scenario is this: Growth in the economy is picking up, but not enough to cause inflation concerns or make the Federal Reserve think about tightening credit. That will boost earnings of many companies that depend on American business...",The New York Times,"[u'UNITED STATES ECONOMY', u'NINETEEN HUNDRED NINETY FOUR']",http://www.nytimes.com/1994/01/03/business/outlook-94-contrarians-take-heart.html,1/3/94,Summary,4fd1e0f88eb7c8105d728754
93 Donations Increased For Most Area Charities,New York and Region,[u'NEW YORK CITY'],1021,"With some notable exceptions, charities report that they received more donations this holiday season than last, as changes in tax laws and a bullish stock market encouraged end-of-the-year giving.   A large number of organizations in the New York ...",The New York Times,"[u'PHILANTHROPY', u'TAXATION', u'INCOME TAX', u'FEDERAL TAXES (US)', u'STOCKS AND BONDS']",http://www.nytimes.com/1994/01/03/nyregion/93-donations-increased-for-most-area-charities.html,1/3/94,News,4fd1e1ea8eb7c8105d72ab76
"For the Nations of the Western Hemisphere, Renewed Growth: Mexico; Despite Advances, A Nervous Market",Business,[u'MEXICO'],480,"Although Mexico's economy enters 1994 with three of the uncertainties of last year behind it, there still is likely to be a great deal of nervousness in the Mexican market next year.   In the space of a few weeks at the end of 1993, the United Sta...",The New York Times,[u'ECONOMIC CONDITIONS AND TRENDS'],http://www.nytimes.com/1994/01/03/business/for-nations-western-hemisphere-renewed-growth-mexico-despite-advances-nervous.html,1/3/94,News,4fd1ea8f8eb7c8105d73a7f0
Outlook '94; A Policy Compass Points East and South,Business,"[u'FAR EAST, SOUTH AND SOUTHEAST ASIA AND PACIFIC AREAS']",1114,"REMEMBER the G7, the group of major industrialized nations that gathers every year in circumstances of considerable pomp to dream up new inspiration for the world economy? It's now clear that the institution, and the view of the world that went wi...",The New York Times,[u'ECONOMIC CONDITIONS AND TRENDS'],http://www.nytimes.com/1994/01/03/business/outlook-94-a-policy-compass-points-east-and-south.html,1/3/94,News,4fd1aea68eb7c8105d6ce9cd
Outlook '94; The Triumph of the Bulls Continues,Business,[],1056,"ON Wall Street, it has been the best of worlds. Inflation seems all but dead, and the public is pouring money into stocks and bonds -- mostly through mutual funds whose managers can hardly believe their good fortune. New securities are being sold ...",The New York Times,"[u'INVESTMENT STRATEGIES', u'FORECASTS', u'MUTUAL FUNDS', u'STOCKS AND BONDS']",http://www.nytimes.com/1994/01/03/business/outlook-94-the-triumph-of-the-bulls-continues.html,1/3/94,News,4fd1bd708eb7c8105d6ea5de
"In Year That Promises Difficulty, Usual Investing Rules Apply",Business,[],1271,"One portfolio manager, no youngster himself, calls the bull market ""long in the tooth."" Another pro describes stocks as ""somewhat expensive."" Some others say flat-out that the unprecedented recent stability in the American stock market is likely t...",The New York Times,"[u'INVESTMENT STRATEGIES', u'MUTUAL FUNDS', u'FORECASTS', u'STOCKS AND BONDS']",http://www.nytimes.com/1994/01/03/business/in-year-that-promises-difficulty-usual-investing-rules-apply.html,1/3/94,News,4fd1aea68eb7c8105d6ce9cb
...Today's Corporate Game Plans Know No Boundaries: Bunge & Born; More Mindful Of Latin America,Business,[],566,"With low inflation and economic growth proving remarkably enduring in much of Latin America, there are new pressures for consumer manufacturers to pay more attention to their customers.   ""Stability has made the consumer much more demanding and gi...",The New York Times,[],http://www.nytimes.com/1994/01/03/business/today-s-corporate-game-plans-know-no-boundaries-bunge-born-more-mindful-latin.html,1/3/94,News,4fd1aea68eb7c8105d6ce9d0
Experts Predict Financial Market Trends,Business,[],867,"What will be the most significant trend in financial markets in the new year? Several pundits of the business world were called upon to answer the question.Here are their responses. Leo Melamed Chairman emeritus, Chicago Mercantile Exchange    The...",The New York Times,"[u'FORECASTS', u'STOCKS AND BONDS']",http://www.nytimes.com/1994/01/03/business/experts-predict-financial-market-trends.html,1/3/94,News,4fd1d7768eb7c8105d715d32
The Other Mexico,Opinion,[u'MEXICO'],466,"There is another, older Mexico beneath the free-market, modernizing society being fashioned by President Carlos Salinas de Gortari -- a Mexico of subsistence agriculture, native peoples and Emiliano Zapata, the land-to-the-peasants hero of the 191...",The New York Times,"[u'REFORM AND REORGANIZATION', u'INDIANS, AMERICAN', u'EDITORIALS', u'POLITICS AND GOVERNMENT', u'CIVIL WAR AND GUERRILLA WARFARE']",http://www.nytimes.com/1994/01/04/opinion/the-other-mexico.html,1/4/94,Editorial,4fd1add68eb7c8105d6ce478
Consumers Let Good Times Roll,Business,[],1793,"As the American economy heads into the new year, it is consumers -- rather than business or government -- who are fueling growth. But while most economists expect consumers to slow down at least a little this year, most forecasters say their spend...",The New York Times,"[u'UNITED STATES ECONOMY', u'FORECASTS', u'CONSUMER BEHAVIOR']",http://www.nytimes.com/1994/01/04/business/consumers-let-good-times-roll.html,1/4/94,News,4fd1e0f28eb7c8105d728238
BUSINESS DIGEST,Business,[],583,"Macy's Future    Macy reacted coolly to efforts by Federated to add Macy to its stable of stores. Allen I. Questrom, Federated's chairman, met with Myron E. Ullman 3d, Macy's chairman. But Macy said its plan to emerge from bankruptcy would not be ...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1994/01/04/business/business-digest-764922.html,1/4/94,Summary,4fd1ea868eb7c8105d73a364
Dow Ekes Out a Slight Rise as Most Stocks Slip,Business,[],564,"Stocks ended mostly lower in quiet trading yesterday as good news on the economy prompted inflation fears and pushed interest rates higher. Blue-chip issues, however, managed a late advance.   Stocks of smaller companies and technology stocks were...",AP,"[u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE']",http://www.nytimes.com/1994/01/04/business/dow-ekes-out-a-slight-rise-as-most-stocks-slip.html,1/4/94,News,4fd1ea868eb7c8105d73a365
"Frustrating Fight for Acceptance; For Older Job Seekers, a Sad Refrain: 'I'd Love to Hire You, but You Just Won't Fit In'",New York and Region,[u'UNITED STATES'],1793,"Despite a decade-long push by private and government organizations to market older people as reliable and mature workers, advocates for people 55 and older say their efforts have largely failed. They say that employers continue to view age not in ...",The New York Times,"[u'OLDER WORKERS', u'LABOR', u'AGED']",http://www.nytimes.com/1994/01/04/nyregion/frustrating-fight-for-acceptance-for-older-job-seekers-sad-refrain-d-love-hire.html,1/4/94,News,4fd1d2998eb7c8105d70e1f7
Interim Constitution Takes Power From South African People,Opinion,[u'SOUTH AFRICA'],475,"To the Editor:   ""Apartheid's Edgy Sunset"" (editorial, Dec. 24) calls for American ""conservatives"" to urge me to accept the interim Constitution passed by the South African Parliament and to take part in the elections scheduled for next April....",The New York Times,"[u'UNITED STATES INTERNATIONAL RELATIONS', u'BLACKS (NON-US)', u'EDITORIALS', u'POLITICS AND GOVERNMENT', u'CONSTITUTIONS', u'ELECTIONS']",http://www.nytimes.com/1994/01/04/opinion/l-interim-constitution-takes-power-from-south-african-people-771490.html,1/4/94,Letter,4fd1ea868eb7c8105d73a368
Dow Up 27.30 on Surge of Program Trading,Business,[],580,"Blue-chip stocks closed higher yesterday in a late surge of program buying that was started by a drop in long-term interest rates.    The Dow Jones industrial average gained 27.30 points, to 3,783.90. Advancing issues led decliners, 1,204 to 918, ...",Reuters,"[u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE']",http://www.nytimes.com/1994/01/05/business/dow-up-27.30-on-surge-of-program-trading.html,1/5/94,News,4fd1ea7e8eb7c8105d739e63
Foreign Policy Nears a Peril Point,Opinion,[],1256,The foreign policy debate during the Clinton Administration's first year focused almost totally on secondary issues. The country can ill afford such a luxury this year.   The only first-magnitude issue to get large-scale public attention and susta...,The New York Times,[u'UNITED STATES INTERNATIONAL RELATIONS'],http://www.nytimes.com/1994/01/05/opinion/foreign-policy-nears-a-peril-point.html,1/5/94,Op-Ed,4fd1bf1a8eb7c8105d6ecb72
Wine Talk,Home and Garden,"[u'BOTSWANA', u'AFRICA', u'CALIFORNIA']",1176,"DOES zinfandel go well with kudu? Or leopard? Elephant? And baboon, what about baboon?   Here in the far southwest corner of Botswana, in Southern Africa, zinfandel goes with any of a hundred different wild creatures...",The New York Times,"[u'WINES', u'ALCOHOLIC BEVERAGES']",http://www.nytimes.com/1994/01/05/garden/wine-talk-780669.html,1/5/94,News,4fd1d2948eb7c8105d70de28
BUSINESS DIGEST,Business,[],603,The Economy    The Fed harshly criticized the Administration's plan for handing over much of its power to regulate banks to the Treasury Department in a consolidation of regulatory agencies. It proposed a new regulatory scheme of its own that some...,The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1994/01/05/business/business-digest-775924.html,1/5/94,Summary,4fd1bd6c8eb7c8105d6ea249
Auto Makers' Sales Rose 8.4% in 1993,Business,[u'UNITED STATES'],722,"The American auto industry finished 1993 on a strong note with sales in December roughly 5 percent ahead of 1992 levels and overall sales for the year up about 8.4 percent.   Several foreign manufacturers, including Volkswagen and Mercedes-Benz, h...",The New York Times,"[u'SALES', u'AUTOMOBILES', u'TRUCKS AND TRUCKING', u'INDUSTRY PROFILES']",http://www.nytimes.com/1994/01/05/business/auto-makers-sales-rose-8.4-in-1993.html,1/5/94,News,4fd1e1db8eb7c8105d72a0d1
"Dow Rises 14.92 to Another High, 3,798.82",Business,[],572,"Stocks ended broadly higher yesterday, with investors shrugging off rising interest rates and taking direction instead from continuing good news on the economy.   Blue-chip issues set a new record high. The Dow Jones industrial average rose 14.92 ...",AP,"[u'RECORDS AND ACHIEVEMENTS', u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE']",http://www.nytimes.com/1994/01/06/business/dow-rises-14.92-to-another-high-3798.82.html,1/6/94,News,4fd1e0f28eb7c8105d728288
Dollar Hits Its Highest Level In Nine Months Against Yen,Business,[],349,The dollar rose yesterday to its highest levels against the Japanese yen in nearly nine months as the market shrugged off comments by Treasury Secretary Lloyd Bentsen that appeared aimed at restraining its rise against the yen.   The dollar was mi...,AP,[u'CURRENCY'],http://www.nytimes.com/1994/01/06/business/currency-markets-dollar-hits-its-highest-level-in-nine-months-against-yen.html,1/6/94,News,4fd1add68eb7c8105d6ce4c9
BUSINESS DIGEST,Business,[],609,The Economy    Treasury Secretary Lloyd Bentsen said he foresaw an increase in short-term interest rates. But he refused to say when or whether the Fed or market forces would raise them.  [ Page D1. ]   The Administration wants to create a Governm...,The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1994/01/06/business/business-digest-785130.html,1/6/94,Summary,4fd1ea868eb7c8105d73a3a7
MCA to Spend $1.5 Billion On a Theme Park in Osaka,Business,[u'OSAKA (JAPAN)'],412,"MCA Inc., the Japanese-owned entertainment conglomerate, said today that it planned to spend $1.5 billion to develop a theme park on what is now industrial waterfront in Osaka, Japan.   The 140-acre park will be modeled after Universal Studios in ...",The New York Times,[u'AMUSEMENT PARKS'],http://www.nytimes.com/1994/01/06/business/company-news-mca-to-spend-1.5-billion-on-a-theme-park-in-osaka.html,1/6/94,News,4fd1bd6e8eb7c8105d6ea423
Bentsen Foresees Rate Rise,Business,[],730,"After a year of touting lower interest rates as an Administration accomplishment that has stimulated the economy, Treasury Secretary Lloyd Bentsen predicted today that short-term rates would rise modestly.   Mr. Bentsen refused to say how soon he ...",The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'UNITED STATES ECONOMY', u'CURRENCY', u'CREDIT']",http://www.nytimes.com/1994/01/06/business/bentsen-foresees-rate-rise.html,1/6/94,News,4fd1eae08eb7c8105d73ad53
Yen Slide Cheers Business in Japan,Business,"[u'JAPAN', u'UNITED STATES']",1005,"After a year in which ""endaka"" -- the rise of the yen -- struck fear into Japan's leading industries, the Japanese currency is now in retreat.   The strengthening of the dollar against the yen since the dollar's historic low point in August, amoun...",The New York Times,"[u'CURRENCY', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1994/01/07/business/currency-markets-yen-slide-cheers-business-in-japan.html,1/7/94,News,4fd1ea7f8eb7c8105d739ebb
BUSINESS DIGEST,Business,[],607,International    The Administration cut the amount of clothing and fabrics China can export to the U.S. by more than $1 billion in retaliation for what it said were attempts by China to get around American limits on imports by shipping goods throu...,The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1994/01/07/business/business-digest-795984.html,1/7/94,Summary,4fd1eadb8eb7c8105d73a966
U.S. Offers Joint Military Games As Step to Poland's NATO Ties,World,"[u'EUROPE', u'POLAND']",1217,The United States told Poland today that NATO was willing to hold joint military exercises with Polish forces in Poland later this year as part of an effort to persuade East European countries to accept a relationship short of full membership in N...,The New York Times,"[u'ARMAMENT, DEFENSE AND MILITARY FORCES']",http://www.nytimes.com/1994/01/08/world/us-offers-joint-military-games-as-step-to-poland-s-nato-ties.html,1/8/94,News,4fd1e0f38eb7c8105d72831d
BUSINESS DIGEST,Business,[],585,"The Economy    The job market strengthened further last month, with payrolls swelling by 183,000 and the unemployment rate falling to 6.4 percent. Economists said the numbers supported optimistic forecasts for the economy in the early months of 19...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1994/01/08/business/business-digest-808660.html,1/8/94,Summary,4fd1ea878eb7c8105d73a40e
"Old Scores; Left Behind, Mexico's Indians Fight the Future",Week in Review,[u'MEXICO'],986,"PHILLIP McDONALD, a young Canadian tourist who had been making his way around Mexico for some weeks, was sitting in the tree-shaded square at the center of this colonial city, drinking tequila and watching the last of the New Year's fireworks with...",The New York Times,"[u'INDIANS, AMERICAN', u'NORTH AMERICAN FREE TRADE AGREEMENT', u'INTERNATIONAL TRADE AND WORLD MARKET', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1994/01/09/weekinreview/old-scores-left-behind-mexico-s-indians-fight-the-future.html,1/9/94,News,4fd1ea878eb7c8105d73a456
World Markets; Foreigners Flock Back to Johannesburg,Business,[u'SOUTH AFRICA'],876,"LIKE a giant applause-o-meter of South Africa's transition, the Johannesburg Stock Exchange has been roaring the world's approval as the country approaches the end of white dominion.   Buoyed by foreign investors, the exchange's index soared 50 pe...",The New York Times,"[u'FOREIGN INVESTMENTS', u'STOCKS AND BONDS']",http://www.nytimes.com/1994/01/09/business/world-markets-foreigners-flock-back-to-johannesburg.html,1/9/94,News,4fd1ad638eb7c8105d6cda7b
Russian Entrepreneurs Aren't All Gangsters; Skip the Robber Barons,Opinion,[u'RUSSIA'],217,"To the Editor:   in ""What's Good for the Mafia Is Good for Russia"" (Op- Ed, Dec. 26), Michael Scammell compares the situation in Russia to the ""robber baron days"" in the United States, justifying this as a necessary stage in the emergence of a mar...",The New York Times,[u'ECONOMIC CONDITIONS AND TRENDS'],http://www.nytimes.com/1994/01/09/opinion/l-russian-entrepreneurs-aren-t-all-gangsters-skip-the-robber-barons-825840.html,1/9/94,Letter,4fd1e1e48eb7c8105d72a784
The Myth of Community Development,Education; Magazine,[],7144,"BURIED SO DEEPLY WITHIN PRESIDENT CLINTON'S first budget that it has barely been mentioned by the press is the biggest new Federal program for inner-city ghettos in more than a decade. The program is called Empowerment Zones, and it will cost the ...",The New York Times,"[u'UNITED STATES ECONOMY', u'HOUSING', u'EDUCATION AND SCHOOLS', u'ANTIPOVERTY PROGRAMS', u'URBAN AREAS', u'CRIME AND CRIMINALS', u'POLICE']",http://www.nytimes.com/1994/01/09/magazine/the-myth-of-community-development.html,1/9/94,News,4fd1bc2b8eb7c8105d6e77cd
McDonald's Finds There's Still Plenty of Room to Grow,Business,[],1789,THERE was the kind of buzz that retailers can strive for but never guarantee when McDonald's opened for business in this small town some 60 miles west of Chicago at 6 A.M. on Dec. 20.    Customers began pulling into the new restaurant's drive-thro...,The New York Times,"[u'DELIVERY SERVICES', u'RESTAURANTS', u'FAST FOOD INDUSTRY']",http://www.nytimes.com/1994/01/09/business/mcdonald-s-finds-there-s-still-plenty-of-room-to-grow.html,1/9/94,News,4fd1bd6e8eb7c8105d6ea451
Business Diary: January 2-7,Business,[],1458,"THE ECONOMY It's the Best of Times (Unless You're Still Out of Work)  The numbers keep showing a recovery with staying power. Last week brought strong data on construction and manufacturing, and a report that consumers did what they can't help doi...",The New York Times,[],http://www.nytimes.com/1994/01/09/business/business-diary-january-2-7.html,1/9/94,News,4fd1add78eb7c8105d6ce538
Excerpts From Speech: Binding Broader Europe,World,[u'EUROPE'],873,Following is an excerpt from an address today by President Clinton to a group of young people about American foreign policy on the eve of the summit meeting with leaders of member nations of the North Atlantic Treaty Organization:   The core of ou...,Reuters,"[u'UNITED STATES INTERNATIONAL RELATIONS', u'INTERNATIONAL RELATIONS', u'CONVENTIONS AND CONFERENCES']",http://www.nytimes.com/1994/01/10/world/clinton-in-europe-excerpts-from-speech-binding-broader-europe.html,1/10/94,Text,52b8673438f0d8094087d4ae
Dow Soars 44.74 and Hits 4th Straight Record Close,Business,[],940,"Stocks soared to yet another high yesterday, with the Dow Jones industrial average hitting its fourth consecutive record close.   The Dow jumped 44.74 points to close at 3,865.51, led by stocks of cyclical companies that benefit most in an expandi...",The New York Times,"[u'RECORDS AND ACHIEVEMENTS', u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE']",http://www.nytimes.com/1994/01/11/business/dow-soars-44.74-and-hits-4th-straight-record-close.html,1/11/94,News,4fd1e0f88eb7c8105d7286df
UKRAINE GIVES IN ON SURRENDERING ITS NUCLEAR ARMS,World; Front Page; Washington,"[u'RUSSIA', u'UKRAINE']",1136,"President Clinton announced tonight that the United States, Russia and Ukraine had reached an agreement for the destruction of Ukraine's entire nuclear arsenal, 175 long-range missiles and more than 1,800 warheads. He described the deal as ""a hope...",The New York Times,"[u'ATOMIC WEAPONS', u'UNITED STATES INTERNATIONAL RELATIONS', u'ARMS CONTROL AND LIMITATION AND DISARMAMENT', u'MISSILES', u'TREATIES']",http://www.nytimes.com/1994/01/11/world/ukraine-gives-in-on-surrendering-its-nuclear-arms.html,1/11/94,News,4fd1bc2f8eb7c8105d6e7ac9
Stocks Fall After Blasts In Mexico,Business,"[u'CHIAPAS (MEXICO)', u'MEXICO']",611,"In its first trading session since several powerful bombs shook Mexico City and signaled a possible expansion of the violence in the southern part of the country, the Mexican stock exchange recorded its biggest one-day loss in six years today, dro...",The New York Times,"[u'FINANCES', u'CIVIL WAR AND GUERRILLA WARFARE', u'ECONOMIC CONDITIONS AND TRENDS', u'STOCKS AND BONDS']",http://www.nytimes.com/1994/01/11/business/stocks-fall-after-blasts-in-mexico.html,1/11/94,News,4fd1d7758eb7c8105d715cf5
Times to Seek Cost Savings Including Some Cuts in Jobs,Business,[],421,"After six years of sharp declines in advertising, The New York Times reported yesterday that it had a ""tiny -- but nonetheless real""-- advertising gain of 1 percent for 1993, compared with 1992.   But in a memorandum to the staff, the newspaper's ...",The New York Times,"[u'LABOR', u'LAYOFFS (LABOR)', u'COMPANY REPORTS']",http://www.nytimes.com/1994/01/12/business/the-media-business-times-to-seek-cost-savings-including-some-cuts-in-jobs.html,1/12/94,News,4fd1aea58eb7c8105d6ce96a
Prices of Treasury Issues Edge Up,Business,[u'UNITED STATES'],709,"Prices of Treasury securities were slightly higher yesterday, but within a narrow range ahead of scheduled reports of key inflation indicators, beginning with today's Producer Price Index.   Traders attributed the steady pricing in part to an arti...",The New York Times,"[u'UNITED STATES ECONOMY', u'FINANCES', u'GOVERNMENT BONDS']",http://www.nytimes.com/1994/01/12/business/credit-markets-prices-of-treasury-issues-edge-up.html,1/12/94,News,4fd1aea58eb7c8105d6ce965
NEWS SUMMARY,Business,[],591,"Companies    Another sacred cow at I.B.M. is endangered: the corporate headquarters. In a sign of its new cost-cutting ways, the company is considering vacating its head office in Armonk, N.Y.  [ Page A1. ]  A move by I.B.M. from Armonk would be a...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1994/01/13/business/news-summary-854034.html,1/13/94,Summary,4fd1bf1f8eb7c8105d6ecf96
Economic Collapse Leaves Ukraine With Little to Trade but Its Weapons,World; Washington,[u'UKRAINE'],1540,"As the second largest of the former Soviet republics, a country endowed with natural resources and a well-educated work force, Ukraine was once viewed by Western economists as having an excellent shot at becoming a prosperous market economy.   But...",The New York Times,"[u'ATOMIC WEAPONS', u'UNITED STATES INTERNATIONAL RELATIONS', u'ARMS CONTROL AND LIMITATION AND DISARMAMENT', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1994/01/13/world/economic-collapse-leaves-ukraine-with-little-to-trade-but-its-weapons.html,1/13/94,News,4fd1eae18eb7c8105d73aded
"Review/Fashion; In Not-So-Trendy Milan, Armani Moves Men's Wear",Style,[],914,"There is no group of designers more self-referential than the Milanese. A witness briefed for five minutes by a savvy buyer could sort out culprits in a police lineup by their suits: Georgio Armani, Gianni Versace, Romeo Gigli, Dolce & Gabbana.   ...",The New York Times,"[u'REVIEWS', u'SHOWS (EXHIBITS)', u'APPAREL']",http://www.nytimes.com/1994/01/13/style/review-fashion-in-not-so-trendy-milan-armani-moves-men-s-wear.html,1/13/94,Review,4fd1bd6f8eb7c8105d6ea46d
Retreat of Blue Chips Continues on Profit Taking,Business,[],574,"Blue-chip stocks fell on another bout of profit taking yesterday after their recent run to record levels, but Nasdaq stocks, which had been lagging, edged into record ground.   The Dow Jones industrial average lost 6.20 points to close at 3,842.43...",Reuters,"[u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE']",http://www.nytimes.com/1994/01/14/business/retreat-of-blue-chips-continues-on-profit-taking.html,1/14/94,News,4fd1e1de8eb7c8105d72a31b
A 2-Year Peak for the Dollar Against the German Mark,Business,"[u'GERMANY', u'JAPAN', u'UNITED STATES']",365,The dollar reached its highest level against the German mark in more than two years yesterday after United States Government data showed an unexpectedly strong rise in retail sales last month.   The dollar was also higher against other leading cur...,AP,"[u'SALES', u'UNITED STATES ECONOMY', u'PRICES', u'GOLD', u'CURRENCY', u'RETAIL STORES AND TRADE']",http://www.nytimes.com/1994/01/14/business/currency-markets-a-2-year-peak-for-the-dollar-against-the-german-mark.html,1/14/94,News,4fd1add08eb7c8105d6ce0f7
NEWS SUMMARY,New York and Region,[],942,"International 3-6  ONWARD, CLINTON TELLS RUSSIANS  Plunging into a nationally televised ""town meeting"" in Moscow, President Clinton urged Russians to stay the course toward a free market and democracy and to find a ""new definition of Russia's grea...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1994/01/15/nyregion/news-summary-876160.html,1/15/94,Summary,4fd1bdbe8eb7c8105d6ead11
