headline,section,locations,word_count,snippet,source,subjects,url,date,type,id
STATE'S SECRETS: Hidden Hand of Diplomats in Jet Deals,Front Page; Business; Washington,[u'EUROPE'],1854,WASHINGTON -- The king of Saudi Arabia wanted the United States to outfit his personal jet with the same high-tech devices as Air Force One. The president of Turkey wanted the Obama administration to let a Turkish astronaut sit in on a NASA space ...,The New York Times,"[u'UNITED STATES INTERNATIONAL RELATIONS', u'INTERNATIONAL TRADE AND WORLD MARKET', u'SURVEYS AND SERIES', u'CLASSIFIED INFORMATION AND STATE SECRETS', u'DIPLOMATIC SERVICE, EMBASSIES AND CONSULATES', u'LABOR AND JOBS']",http://query.nytimes.com/gst/fullpage.html?res=9B01E3DD1338F930A35752C0A9679D8B63,1/3/11,Series,4fd29d748eb7c8105d87f5a0
The Early Word: Fighting Words,U.S.,[],649,"Republicans target the health care law, a Democrat exits swinging, diplomats push for jetliner sales and more....",The New York Times,[],http://thecaucus.blogs.nytimes.com/2011/01/03/the-early-word-fighting-words/,1/3/11,Blog,4fd39e188eb7c8105d8e02a7
Wall Street Starts Year With a Surge,Business Day,[],820,"Shares got a lift from the ðððJanuary effect,ð_ when fund managers are no longer engaged in year-end window dressing and focus on stocks they find attractive....",The New York Times,"[u'Stocks and Bonds', u'European Sovereign Debt Crisis (2010- )']",http://www.nytimes.com/2011/01/04/business/04markets.html,1/3/11,News,5406171c38f0d81983bde569
Valuing Ally Financial,Business Day,[],864,"If the current valuation is correct, the government is looking at a net gain on its investment of $3.8 billion....",The New York Times,[],http://dealbook.nytimes.com/2011/01/03/valuing-ally-financial/,1/3/11,Blog,4fd39e0a8eb7c8105d8e01e2
"Manufacturing Grew in December, but Housing Sector Struggled",Business Day,[],610,"In a second report, construction spending rose more than expected in November, hitting its highest level in five months....",The New York Times,"[u'United States Economy', u'Factories and Manufacturing']",http://www.nytimes.com/2011/01/04/business/economy/04econ.html,1/4/11,News,5406179838f0d81983bde572
Confident Deal Makers Pulled Out Checkbooks in 2010,Business Day,[],928,"In the first annual gain in deal-making worldwide since the financial crisis, the value of mergers and acquisitions rose 23.1 percent in 2010, to $2.4 trillion....",The New York Times,"[u'Mergers, Acquisitions and Divestitures']",http://dealbook.nytimes.com/2011/01/03/confident-deal-makers-pulled-out-checkbooks-in-2010/,1/4/11,Blog,4fd39df48eb7c8105d8dff39
"Buoyed by Confidence, Deal Makers Pulled Out Their Checkbooks in 2010",Business,[],960,The most significant development in mergers and acquisitions in 2010 may be not what actually happened but what deal makers think happened - a return of confidence.     That sometimes fickle state of mind encouraged the first annual gain in deal-m...,The New York Times,"[u'MERGERS, ACQUISITIONS AND DIVESTITURES']",http://query.nytimes.com/gst/fullpage.html?res=9C01E4D81538F937A35752C0A9679D8B63,1/4/11,News,4fd2aa778eb7c8105d896b74
A Hiring Report Sends the Markets Higher,Business Day,[],503,"The payroll processor ADP found that private companies added nearly triple the number of jobs that economists had expected, sending the Dow higher and lifting the dollar....",The New York Times,"[u'Stocks and Bonds', u'United States Economy', u'Labor and Jobs']",http://www.nytimes.com/2011/01/06/business/06markets.html,1/6/11,News,5406286538f0d81983bde6da
"A Marriage of Design, Aged in the Wood",Arts,[],974,"The Metropolitan Museum showcases the furniture of Charles Rohlfs, an actor turned stovemaker turned furniture designer who worked in Buffalo during the first years of the 20th century....",The New York Times,"[u'Art', u'Chairs', u'Interior Design and Furnishings', u'Tables', u'Furniture']",http://www.nytimes.com/2011/01/07/arts/design/07rohlfs.html,1/7/11,Review,540635ba38f0d81983bde7f8
The Downsizing in Detroit,Business Day,[],1328,The Big Three automakers have made strides in fuel economy but still rely on light trucks and S.U.V.ð_s for profits....,The New York Times,"[u'Automobiles', u'Small Cars (Compact, Subcompact and Microcars)', u'Fuel Efficiency', u'Sports Utility Vehicles and Light Trucks']",http://www.nytimes.com/2011/01/07/business/07green.html,1/7/11,News,540639d238f0d81983bde848
"Lessons Learned, South Korea Makes Quick Economic Recovery",World,[u'South Korea'],1075,"The currency crisis of 1997 taught South Korea how to bounce back from economic hard times, and the lessons learned then might help the United States now, economists say....",The New York Times,"[u'United States Economy', u'Economic Conditions and Trends', u'Subprime Mortgage Crisis']",http://www.nytimes.com/2011/01/07/world/asia/07seoul.html,1/7/11,News,5406394d38f0d81983bde83e
DealBook Online,Business,[],304,"NEW HIRE Elizabeth Warren, who is setting up the Consumer Financial Protection Bureau, announced her latest significant hire: Holly Petraeus, left, the wife of Gen. David H. Petraeus, the top American commander in Afghanistan.      Mrs. Petraeus w...",The New York Times,"[u'PRIVATE EQUITY', u'FASHION AND APPAREL']",http://query.nytimes.com/gst/fullpage.html?res=9E0CE5DC143AF934A35752C0A9679D8B63,1/7/11,News,4fd29d788eb7c8105d87f94e
Slow Job Growth Dims Expectation of Early Revival,Business Day,[],1148,"The rate of growth ððð 103,000 jobs in December ððð is an indication that the unemployment rate will likely remain high through the rest of President Obamað_s four-year term....",The New York Times,"[u'United States Economy', u'Labor and Jobs', u'Unemployment']",http://www.nytimes.com/2011/01/08/business/economy/08jobs.html,1/8/11,News,54063dde38f0d81983bde89f
"After Its Safety Dance, Volvo Learns to Tango",Automobiles,[],1510,"The automaker is promoting its remade midsize sedan as the ðððnaughty S60.ð_ Happily, theyð_re right....",The New York Times,"[u'Automobiles', u'Reviews']",http://www.nytimes.com/2011/01/09/automobiles/autoreviews/09volvo.html,1/8/11,Review,54063bc838f0d81983bde871
Homeland Revisited,Books,[u'India'],1026,"An exploration of fundamental changes in family and class relationships, and in the very idea of what it is to be Indian....",The New York Times,"[u'Indian-Americans', u'Books and Literature']",http://www.nytimes.com/2011/01/09/books/review/Bahadur-t.html,1/9/11,Review,53067b9638f0d8442c94cfc5
Paperback Row,Books,[],782,Paperback books of particular interest....,The New York Times,[u'Books and Literature'],http://www.nytimes.com/2011/01/09/books/review/PaperRow-t.html,1/9/11,List,5406040638f0d81983bde3be
The 41 Places to Go in 2011,Travel,[],8290,"From the beaches of Mexico to the wilds of Kurdistan, the places on this yearð_s list take you to the end of the world and back....",The New York Times,[u'Travel and Vacations'],http://www.nytimes.com/2011/01/09/travel/09where-to-go.html,1/9/11,News,5406074e38f0d81983bde40b
"An Optimistic Start to Investing in 2011, With Caveats",Your Money,[],1262,"This year is starting brightly for investors, but good choices are still important. And the smart choices may change through the year....",The New York Times,"[u'Stocks and Bonds', u'Personal Finances']",http://www.nytimes.com/2011/01/08/your-money/stocks-and-bonds/08wealth.html,1/9/11,News,54063f4f38f0d81983bde8c5
A Career Detour,Education,[],1333,A downsized journalist finds happiness in P.R....,The New York Times,"[u'News and News Media', u'Public Relations and Publicity', u'Colleges and Universities']",http://www.nytimes.com/2011/01/09/education/09conted-t.html,1/9/11,News,5406058938f0d81983bde3e0
"Market Predictions, With Many Grains of Salt",Your Money,[],1215,"Financial forecasts, laden with finely diced numbers and elegant charts, are rolling in for 2011. But what should investors make of them?...",The New York Times,"[u'Forecasts', u'Stocks and Bonds']",http://www.nytimes.com/2011/01/09/your-money/09stra.html,1/9/11,News,54063f0538f0d81983bde8be
"Smoke and Mirrors, or a Solid Market?",Business Day,[],1474,"Although mutual funds of almost every stripe fared nicely in 2010, some market watchers wonder if signs of economic strength are an illusion....",The New York Times,"[u'Mutual Funds', u'United States Economy', u'Economic Conditions and Trends', u'Stocks and Bonds']",http://www.nytimes.com/2011/01/09/business/mutfund/09lede.html,1/9/11,News,54063a5938f0d81983bde856
How Long Can U.S. Stocks Keep Their Edge?,Business Day,[],1053,"Domestic funds&#8217; outperformance could continue in 2011 if American companies, highly profitable and flush with cash, benefit from a strengthening economy....",The New York Times,"[u'Mutual Funds', u'Stocks and Bonds', u'Economic Conditions and Trends']",http://www.nytimes.com/2011/01/09/business/mutfund/09fore.html,1/9/11,News,54063a7538f0d81983bde858
Profits Are Booming. Why Arenð_t Jobs?,Week in Review,[],1126,"Jobless recoveries are not new. But this time, it may take six years or more to put employment back on track....",The New York Times,"[u'United States Economy', u'Labor and Jobs', u'Economic Conditions and Trends', u'Unemployment']",http://www.nytimes.com/2011/01/09/weekinreview/09powell.html,1/9/11,News,54063dcd38f0d81983bde89e
Is Law School a Losing Game?,Business Day,[],4864,"Law schoolsð_ rosy statistics say most graduates are working. The problem is, many arenð_t working as lawyers, or making enough to pay back their student loans....",The New York Times,"[u'Legal Profession', u'Law Schools', u'Labor and Jobs']",http://www.nytimes.com/2011/01/09/business/09law.html,1/9/11,News,540360e838f0d80e250f3dca
Naked Capitalism,Opinion,[u'Dallas (Tex)'],781,Thereð_s one Dallas industry that has continued to thrive....,The New York Times,"[u'Striptease', u'Economic Conditions and Trends']",http://www.nytimes.com/2011/01/09/opinion/09fountain.html,1/9/11,Op-Ed,540644a638f0d81983bde939
Fed Vice Chairwoman Defends Debt-Buying,Business Day,[],499,"Janet Yellen, vice chairwoman of the Federal Reserve, quoted a study giving concrete estimates of the benefits to come of the Fedð_s Treasury-buying plan....",The New York Times,"[u'Quantitative Easing', u'United States Economy']",http://www.nytimes.com/2011/01/09/business/economy/09fed.html,1/9/11,News,5110bfd300315214fbb892f3
Can You Trust the Market?,Opinion,[],396,"The stock market was up in the first week of 2011, but many investors are still wary. Without reform, they are right to be....",The New York Times,"[u'Stocks and Bonds', u'Banking and Financial Institutions', u'High-Frequency and Flash Trading', u'Regulation and Deregulation of Industry', u'Law and Legislation']",http://www.nytimes.com/2011/01/10/opinion/10mon2.html,1/10/11,Editorial,5406525a38f0d81983bdea37
This Week in Small Business: The Republicans Want Your Advice,Business Day,[],1447,What advice would you give them?...,The New York Times,[u'Small Business'],http://boss.blogs.nytimes.com/2011/01/10/this-week-in-small-business-the-republicans-want-your-advice/,1/10/11,Blog,4fd39e0a8eb7c8105d8e0219
Economics and Morality,Opinion,[],515,Not the same....,The New York Times,[],http://krugman.blogs.nytimes.com/2011/01/10/economics-and-morality/,1/10/11,Blog,4fd39e328eb7c8105d8e08ca
C-Max: Ford Europe's Family Truckster Gets Hybrid Power for U.S. Market,Autos,[u'Detroit (Mich)'],287,"The model, a longtime sales leader for Ford's European operations, will be built in the United States, and will be offered as both a hybrid and plug-in hybrid....",The New York Times,"[u'North American International Auto Show', u'Automobiles']",http://wheels.blogs.nytimes.com/2011/01/10/c-max-ford-europes-family-truckster-gets-hybrid-power-for-u-s-market/,1/10/11,Blog,4fd39dd28eb7c8105d8dfb26
"Ford Plans to Hire More Than 7,000 Workers",Business Day,[],450,"The carmaker said it would add about 4,000 hourly and 750 salaried positions this year and at least 2,500 hourly jobs in 2012....",The New York Times,"[u'Layoffs and Job Reductions', u'Hiring and Promotion']",http://www.nytimes.com/2011/01/11/business/11ford.html,1/10/11,News,5406549e38f0d81983bdea5b
"With Prius V, Toyota's Marquee Hybrid Tries On New Silhouette",Autos,[u'Detroit (Mich)'],320,Toyota's segment-defining sedan expands to embrace a trim minivan layout....,The New York Times,"[u'North American International Auto Show', u'Hybrid Vehicles']",http://wheels.blogs.nytimes.com/2011/01/10/with-prius-v-toyotas-poster-child-tries-on-new-silouhette/,1/10/11,Blog,4fd39e188eb7c8105d8e02d3
Toyota Prius C: The Smallest Prius,Autos,[u'Detroit (Mich)'],257,"The automaker said that the diminutive hybrid, with a footprint like that of a Yaris subcompact, would be a price and fuel-economy leader when it enters production....",The New York Times,"[u'North American International Auto Show', u'Hybrid Vehicles']",http://wheels.blogs.nytimes.com/2011/01/10/toyota-prius-c-the-smallest-prius/,1/11/11,Blog,4fd39de68eb7c8105d8dfcd4
A Resurgent Chrysler Says It Is Here to Stay,Business Day,[],1006,"Chrysler is in the midst of a new-product blitz that includes revamped models, as well as smaller models it will get from Fiat....",The New York Times,"[u'Automobiles', u'North American International Auto Show', u'Fuel Efficiency']",http://www.nytimes.com/2011/01/11/business/11chrysler.html,1/11/11,News,5406594638f0d81983bdeaba
Not So Cheap for China,Opinion,[u'China'],429,"Beijing would be wise to stop tailoring economic policy to satisfy its exporters and start thinking about the big picture, starting with its own people....",The New York Times,"[u'Economic Conditions and Trends', u'Yuan (Currency)', u'International Trade and World Market', u'Inflation (Economics)', u'Prices (Fares, Fees and Rates)', u'Interest Rates']",http://www.nytimes.com/2011/01/11/opinion/11tue2.html,1/11/11,Editorial,54065b6d38f0d81983bdeae2
Orkla in $2 Billion Deal With Chinese Chemical Company,Business Day,[],426,"Orkla, the Norwegian conglomerate, has agreed to sell a unit known as Elkem to the chemical maker China National BlueStar for $2 billion....",The New York Times,[],http://dealbook.nytimes.com/2011/01/11/orkla-in-2-billion-deal-with-chinese-chemical-firm/,1/11/11,Blog,4fd39dc98eb7c8105d8dfa96
Chinese Foreign Currency Reserves Swell by Record Amount,Business Day,[u'China'],793,The Chinese government has been printing renminbi at a furious pace to buy the dollars and euros pouring into the country through trade surpluses and foreign investment....,International Herald Tribune,"[u'Currency', u'Foreign Investments', u'International Trade and World Market']",http://www.nytimes.com/2011/01/12/business/global/12yuan.html,1/11/11,News,540fb85338f0d87641c6817b
China's Galloping Wind Market,Science,[u'China'],317,A manufacturer estimates that more than three times as much wind power capacity was installed in China last year than in the United States....,The New York Times,"[u'United States Economy', u'Recession and Depression', u'Alternative and Renewable Energy', u'Wind Power']",http://green.blogs.nytimes.com/2011/01/11/chinas-galloping-wind-market/,1/11/11,Blog,4fd39e458eb7c8105d8e0ace
The 'New Normal' Is Actually Pretty Old,Business Day,[],456,"An economist argues that proclamations of a ""new normal"" for the economy are almost comically frequent, and generally hooey....",The New York Times,[u'Economic Conditions and Trends'],http://economix.blogs.nytimes.com/2011/01/11/the-new-normal-is-actually-pretty-old/,1/11/11,Blog,4fd39e198eb7c8105d8e0434
Rising Chinese Inflation to Show Up in U.S. Imports,Business Day,[u'China'],1239,"The 5.1 percent rise in Chinese consumer prices in November understated the actual inflation rate, which economists said might be twice as high....",The New York Times,"[u'Inflation (Economics)', u'International Trade and World Market', u'Economic Conditions and Trends']",http://www.nytimes.com/2011/01/12/business/global/12inflate.html,1/12/11,An Analysis; News Analysis,5406609c38f0d81983bdeb4f
"With Facebook, Debate Renews Over I.P.O. Regulation",Business Day,[],1008,"Despite complaints from critics, regulation for public companies in the United States is in some cases lighter than it was before Sarbanes-Oxley was enacted....",The New York Times,"[u'Regulation and Deregulation of Industry', u'Initial Public Offerings']",http://dealbook.nytimes.com/2011/01/11/with-facebook-debate-renews-over-i-p-o-regulation/,1/12/11,Blog,4fd39de68eb7c8105d8dfd9b
The Real Problem With China,Business Day,"[u'China', u'United States']",1020,"For the United States, the main trouble with Chinað_s economy is probably intellectual property theft, followed by protectionist barriers to trade....",The New York Times,"[u'International Trade and World Market', u'United States Economy', u'Protectionism (Trade)', u'United States Politics and Government', u'Politics and Government', u'Yuan (Currency)']",http://www.nytimes.com/2011/01/12/business/economy/12leonhardt.html,1/12/11,News,5406609538f0d81983bdeb4e
Facebook Stock Sale Renews Debate Over I.P.O. Regulation,Business,[],1079,Harry Campbell      Facebook's sale of private shares to Goldman Sachs's private clients is a Rorschach test....,The New York Times,"[u'INITIAL PUBLIC OFFERINGS', u'REGULATION AND DEREGULATION OF INDUSTRY', u'SOCIAL NETWORKING (INTERNET)']",http://query.nytimes.com/gst/fullpage.html?res=9B06E6DF123CF931A25752C0A9679D8B63,1/12/11,News,4fd2b79f8eb7c8105d8ad13a
Can Europe Be Saved?,Magazine,[],6076,Is there any way to save Europeð_s democracies from sinking together in the ill-conceived currency union?...,The New York Times,"[u'European Sovereign Debt Crisis (2010- )', u'Economic Conditions and Trends', u'Euro (Currency)', u'Labor and Jobs', u'Recession and Depression']",http://www.nytimes.com/2011/01/16/magazine/16Europe-t.html,1/13/11,News,5406552138f0d81983bdea68
"After a Successful Bond Sale by Portugal, a Higher Finish for Wall Street",Business Day,[u'Portugal'],597,Markets have been keen to see if debt-laden countries can finance themselves at a sustainable cost or must be forced to seek a bailout....,The New York Times,"[u'Stocks and Bonds', u'Credit and Debt']",http://www.nytimes.com/2011/01/13/business/13markets.html,1/13/11,News,5406652038f0d81983bdeba5
Geithner Urges New Start for U.S.-China Relations,Business Day,[u'China'],853,"As the United States prepares for a visit from Chinað_s president, the Treasury secretary suggested a fresh start in relations....",The New York Times,"[u'United States Economy', u'Currency', u'Economic Conditions and Trends']",http://www.nytimes.com/2011/01/13/business/economy/13treasury.html,1/13/11,News,5406655b38f0d81983bdebab
Graying Men Choosing the Touch-Up,Fashion & Style,[],1060,"Men who color their hair often keep some gray, balancing the look of experience with an impression of youth....",The New York Times,"[u'Hair', u'Color', u'Men and Boys', u'Dyes and Dyestuffs']",http://www.nytimes.com/2011/01/13/fashion/13SKIN.html,1/14/11,News,53e83cc838f0d84035b5823f
Auditors See Rising Defaults in Rural Loans,Business Day,[],1182,"More than 10 percent of the stimulus-related loans might have gone to borrowers that were ineligible, a federal inspector general says....",The New York Times,"[u'Mortgages', u'Housing and Real Estate', u'Banking and Financial Institutions', u'Rural Areas', u'American Recovery and Reinvestment Act (2009)', u'Foreclosures', u'Subprime Mortgage Crisis']",http://www.nytimes.com/2011/01/14/business/14rural.html,1/14/11,News,540677b138f0d81983bded07
"Kenen, Mundell, and Europe",Opinion,[],315,What makes for an optimum currency area?...,The New York Times,[],http://krugman.blogs.nytimes.com/2011/01/14/kenen-mundell-and-europe/,1/14/11,Blog,4fd39e2d8eb7c8105d8e05f7
Denso: Time Is Ripe to Deploy Start-Stop,Autos,[],245,The automotive supplier talked up its engine start-stop systems in Detroit....,The New York Times,"[u'North American International Auto Show', u'Fuel Efficiency', u'Automobiles']",http://wheels.blogs.nytimes.com/2011/01/14/denso-time-is-ripe-to-deploy-start-stop/,1/16/11,Blog,4fd39e458eb7c8105d8e0ab5
"For Chinese Leaderð_s Visit, U.S. to Take a Bolder Tack",World,[u'China'],939,Officials say President Obama will take an assertive stance as he greets his biggest global economic rival on Tuesday....,The New York Times,[u'United States International Relations'],http://www.nytimes.com/2011/01/18/world/asia/18policy.html,1/18/11,News,5409de9e38f0d84fb8832e66
Chinað_s Currency Isnð_t Our Problem,Opinion,[u'China'],728,A stronger renminbi wonð_t save many jobs or help U.S. exports....,The New York Times,"[u'Yuan (Currency)', u'Currency', u'International Trade and World Market']",http://www.nytimes.com/2011/01/18/opinion/18wu.html,1/18/11,Op-Ed,5401ae5f38f0d841b2f39f9d
The Roots of Overheated Rhetoric,Opinion,[],904,"How polarized are we, really?...",The New York Times,[],http://douthat.blogs.nytimes.com/2011/01/18/the-roots-of-overheated-rhetoric/,1/18/11,Blog,4fd39e478eb7c8105d8e0c45
Need to Belong Sends a New Jersey College West,Sports,[],1287,The New Jersey Institute of Technologyð_s decision to join the Great West Conference was a matter of survival after another college edged it out for admission to the Northeast Conference....,The New York Times,"[u'College Athletics', u'Basketball']",http://www.nytimes.com/2011/01/19/sports/ncaabasketball/19njit.html,1/19/11,News,5409e12938f0d84fb8832ead
Panel Begins to Set Rules to Govern Financial System,Business Day,[],829,"The Financial Stability Oversight Council, created by the Dodd-Frank Act, is unveiling its prescriptions for the financial system....",The New York Times,"[u'Dodd-Frank Wall Street Reform and Consumer Protection Act (2010)', u'Banking and Financial Institutions', u'Regulation and Deregulation of Industry', u'United States Economy']",http://www.nytimes.com/2011/01/19/business/19rules.html,1/19/11,News,5409e52f38f0d84fb8832f0a
U.S. Shifts Focus to Press China for Market Access,World,"[u'United States', u'China']",1156,American companies concerned with being beat by China-backed businesses have given President Obama support to pursue a tough approach with President Hu Jintao....,The New York Times,"[u'International Trade and World Market', u'United States International Relations']",http://www.nytimes.com/2011/01/19/world/asia/19prexy.html,1/19/11,News,5409dfbb38f0d84fb8832e81
"In Wreckage of Lost Jobs, Lost Power",Business Day,[],1013,"The jobless rate is higher in the United States than in Britain, Germany, Japan or Russia, a new study found, pointing to American employersð_ unusual degree of power....",The New York Times,"[u'United States Economy', u'Labor and Jobs', u'Unemployment', u'Recession and Depression']",http://www.nytimes.com/2011/01/19/business/economy/19leonhardt.html,1/19/11,News,5409e47238f0d84fb8832ef2
The White House Looks for Work,Magazine,[],6484,"Obamað_s economic team knows that everything rides on vanquishing unemployment, and doing it on the cheap....",The New York Times,"[u'United States Economy', u'Unemployment', u'Labor and Jobs']",http://www.nytimes.com/2011/01/23/magazine/23Economy-t.html,1/20/11,News,5409da3c38f0d852c36f6df0
Europeð_s Troubles Offer Opportunities to Tourists,Travel,[u'Europe'],1150,"Europeð_s economic woes are creating an opportunity for travelers looking for bargains, with hotels and tour operators offering attractive rates ððð sometimes as much as 40 percent off ððð to entice tourists from the United States....",The New York Times,"[u'Travel and Vacations', u'Budget Travel']",http://www.nytimes.com/2011/01/23/travel/23prac-europe.html,1/20/11,News,540674c438f0d81983bdeccd
France Seeks More Open Commodity Markets Among G-20,Business Day,[u'France'],838,Paris hopes to use its presidency of the Group of 20 nations to place better regulation of food and energy markets on the agenda....,The New York Times,"[u'Commodities', u'Regulation and Deregulation of Industry', u'Energy and Power', u'Food']",http://www.nytimes.com/2011/01/20/business/global/20commod.html,1/20/11,News,540fbe9f38f0d87641c681f5
"As Lockout Looms, N.F.L. Players Go to Washington",Sports,[],711,"With the Super Bowl less than three weeks away, the league and its players have taken their cases public while football is still in the spotlight....",The New York Times,"[u'Football', u'United States Politics and Government', u'Lockouts', u'Super Bowl', u'Labor and Jobs']",http://www.nytimes.com/2011/01/20/sports/football/20union.html,1/20/11,News,5409e82138f0d84fb8832f45
The Rise of Chinese Cheneys,Opinion,[u'China'],814,China today resembles the Bush era in America: Hard-liners are ascendant. Brace yourself....,The New York Times,"[u'Politics and Government', u'International Trade and World Market', u'Human Rights and Human Rights Violations']",http://www.nytimes.com/2011/01/20/opinion/20kristof.html,1/21/11,Op-Ed,5409f0f638f0d84fb8832ff9
From Struggling Owners to Stable Renters,Opinion,[],678,"To solve the housing crisis, take a page from the auto bailout....",The New York Times,"[u'Housing and Real Estate', u'Foreclosures', u'Subprime Mortgage Crisis']",http://www.nytimes.com/2011/01/20/opinion/20kapell.html,1/21/11,Op-Ed,5409edaa38f0d84fb8832fbd
Accepting the Rise of China,U.S.,[],984,"Jeff Immelt, the chief executive of General Electric, is matter-of-fact about China's inevitable rise and sees opportunity in the power shift....",International Herald Tribune,[],http://www.nytimes.com/2011/01/21/us/21iht-letter21.html,1/21/11,News,540fbf9d38f0d87641c6821a
The Risks and Rewards of Petrobras,Business Day,[u'Brazil'],708,"With sovereign bond yields so low and Brazilian inflation flaring up, bond buyers interested in Brazil could be better off lending to Petrobras....",The New York Times,[u'United States Economy'],http://www.nytimes.com/2011/01/21/business/21views.html,1/22/11,News,5409fa3838f0d84fb88330b6
China and U.S. Businesses See Gains in Deeper Ties,Business Day,"[u'China', u'United States']",749,"Referring to large American corporations, Chinað_s president told executives that China was in many cases the ðððbiggest source of profits in their global operations.ð_...",The New York Times,[u'International Trade and World Market'],http://www.nytimes.com/2011/01/22/business/global/22yuanweb.html,1/22/11,News,540a006d38f0d84fb8833135
"The Peopleð_s Electric, Ready to Claim Power",Automobiles,[],2286,"The Nissan Leaf has arrived, bringing with it a new era of all-electric transportation. Now, will the charging infrastructure follow?...",The New York Times,"[u'Automobiles', u'Electric Vehicles', u'Reviews']",http://www.nytimes.com/2011/01/23/automobiles/autoreviews/23WHEEL.html,1/23/11,Review,5409fd7538f0d84fb88330f9
Obama Sends Pro-Business Signal With Adviser Choice,Business Day,[],1104,"The selection of Jeffrey R. Immelt, the G.E. chief, for economic council adviser signals a shift in strategy for the White House....",The New York Times,[],http://www.nytimes.com/2011/01/22/business/economy/22obama.html,1/23/11,News,540a019b38f0d84fb8833148
Obama's Corporate Makeover,Opinion,[],1574,Bloggers are skeptical that G.E.'s Jeffrey Immelt is the best choice to create jobs....,The New York Times,"[u'Executives and Management', u'International Trade and World Market', u'Labor and Jobs', u'United States Economy']",http://opinionator.blogs.nytimes.com/2011/01/21/obamas-corporate-makeover/,1/23/11,Blog,4fd39e688eb7c8105d8e1222
Maybe Japan Was Just a Warm-Up,Business Day,"[u'China', u'Japan']",1550,The trade tensions with China sometimes seem like a rerun of the 1980s rivalry with Japan. But can Washington use its old strategies?...,The New York Times,"[u'International Trade and World Market', u'Foreign Investments', u'United States Economy']",http://www.nytimes.com/2011/01/23/business/23japan.html,1/23/11,News,540a081038f0d84fb88331de
